UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Target,Failure Type
7349,H36762,H,299.7,310.3,1462,40.4,19,0,No Failure
6406,L53585,L,300.1,309.7,2151,17.5,173,0,No Failure
4959,L52138,L,303.8,312.5,1523,47.0,152,0,No Failure
4143,L51322,L,301.7,310.1,1424,50.2,54,0,No Failure
9024,L56203,L,297.4,308.3,1706,30.9,9,0,No Failure
6827,L54006,L,301.0,310.9,1822,21.6,168,0,No Failure
1450,H30863,H,299.0,310.4,1677,30.8,73,0,No Failure
5555,M20414,M,302.5,312.0,1521,40.2,174,0,No Failure
8127,L55306,L,300.2,311.4,1433,37.9,36,0,No Failure
1105,L48284,L,296.6,307.4,1389,42.7,48,0,No Failure
5546,H34959,H,302.2,311.6,1357,44.2,142,0,No Failure
5072,H34485,H,304.2,313.0,1442,40.9,23,0,No Failure
7322,L54501,L,299.8,310.2,1911,23.5,166,0,No Failure
4333,M19192,M,301.7,309.9,1452,41.5,86,0,No Failure
167,H29580,H,298.4,308.2,1612,32.6,10,0,No Failure
9156,L56335,L,297.5,308.5,1340,57.4,143,0,No Failure
4104,L51283,L,302.0,310.4,1448,43.4,167,0,No Failure
7851,M22710,M,300.3,311.7,1447,36.8,0,0,No Failure
946,M15805,M,295.7,306.3,1347,50.4,46,0,No Failure
352,M15211,M,297.6,308.4,1611,31.0,48,0,No Failure
4358,L51537,L,302.0,309.9,1407,52.8,154,0,No Failure
8333,L55512,L,298.8,309.7,1529,44.0,136,0,No Failure
8122,L55301,L,300.2,311.6,1827,27.0,22,0,No Failure
6647,L53826,L,301.5,310.5,1479,34.2,147,0,No Failure
1890,H31303,H,297.7,307.4,1432,40.2,132,0,No Failure
2362,M17221,M,299.2,308.6,1631,35.4,64,0,No Failure
6722,L53901,L,301.4,310.7,1280,61.0,106,0,No Failure
5471,M20330,M,302.7,312.2,1585,35.5,167,0,No Failure
7036,L54215,L,300.6,310.6,1497,38.2,83,0,No Failure
853,M15712,M,296.3,307.3,1368,49.5,10,0,No Failure
960,L48139,L,295.8,306.5,1505,35.2,86,0,No Failure
7755,M22614,M,300.4,311.7,1478,39.9,185,0,No Failure
8695,L55874,L,297.2,308.5,1766,25.8,7,0,No Failure
8228,M23087,M,299.1,310.4,1524,51.4,66,0,No Failure
8190,L55369,L,299.7,311.0,1983,21.0,201,0,No Failure
5482,L52661,L,302.6,312.0,1781,28.5,196,0,No Failure
5229,M20088,M,303.9,313.1,1343,61.4,14,0,No Failure
8899,L56078,L,297.4,308.6,1532,38.7,136,0,No Failure
8431,L55610,L,298.9,310.2,1304,57.2,183,0,No Failure
8937,L56116,L,297.4,308.3,1465,42.0,13,0,No Failure
8472,L55651,L,298.6,309.8,1332,46.4,76,0,No Failure
5660,M20519,M,302.3,311.5,1674,30.0,12,0,No Failure
7277,M22136,M,300.1,310.3,1350,48.8,50,0,No Failure
4412,L51591,L,302.5,310.3,1688,31.6,66,0,No Failure
3483,L50662,L,301.9,310.8,1540,37.6,83,0,No Failure
9431,L56610,L,298.1,308.7,1671,28.8,41,0,No Failure
5535,M20394,M,302.3,311.7,1494,37.1,114,0,No Failure
7414,M22273,M,300.1,311.1,1616,35.2,183,0,No Failure
4662,L51841,L,303.3,311.3,1350,48.1,32,1,Heat Dissipation Failure
7009,L54188,L,300.5,310.6,1368,49.6,10,0,No Failure
4472,L51651,L,302.8,310.6,1670,29.1,2,0,No Failure
9062,M23921,M,297.2,308.4,1863,26.0,110,0,No Failure
9363,M24222,M,298.0,308.5,1682,33.0,58,0,No Failure
1985,M16844,M,298.0,307.5,1387,45.5,166,0,No Failure
3137,L50316,L,300.4,309.9,1435,54.8,70,0,No Failure
980,L48159,L,296.2,306.8,1389,53.3,132,0,No Failure
1703,L48882,L,298.0,307.7,1430,47.3,49,0,No Failure
9359,L56538,L,298.2,308.7,1407,45.1,49,0,No Failure
3063,L50242,L,299.9,309.0,1553,40.0,88,0,No Failure
9982,L57161,L,298.7,308.5,1353,47.0,190,0,No Failure
3110,L50289,L,299.9,309.2,1491,44.3,214,0,No Failure
6737,L53916,L,301.7,311.0,1527,42.2,144,0,No Failure
8103,L55282,L,300.3,311.8,1413,46.0,182,0,No Failure
6487,L53666,L,300.5,309.8,1939,21.4,164,0,No Failure
2161,L49340,L,299.4,309.0,1507,41.0,213,0,No Failure
9752,L56931,L,298.6,309.9,1615,28.8,199,0,No Failure
6545,M21404,M,301.4,310.7,1470,46.5,101,0,No Failure
7708,H37121,H,300.5,311.4,1679,27.5,59,0,No Failure
9127,L56306,L,297.4,308.5,1477,40.7,74,0,No Failure
7527,L54706,L,300.1,311.4,1660,31.4,38,0,No Failure
3418,L50597,L,301.6,310.6,1621,33.7,137,0,No Failure
9157,M24016,M,297.5,308.4,1369,54.8,145,0,No Failure
3793,L50972,L,302.3,310.9,1459,35.0,32,0,No Failure
9166,L56345,L,297.6,308.6,1326,62.4,173,0,No Failure
2581,L49760,L,299.3,309.1,1293,53.7,189,0,No Failure
1897,L49076,L,297.9,307.5,1574,35.8,153,0,No Failure
7671,L54850,L,300.5,311.6,1525,37.6,191,0,No Failure
2470,L49649,L,299.0,308.7,1507,37.5,134,0,No Failure
6591,L53770,L,301.7,310.7,1763,25.9,3,0,No Failure
706,L47885,L,297.7,309.0,1507,38.2,94,0,No Failure
1090,M15949,M,296.9,307.7,2008,17.5,3,0,No Failure
9669,L56848,L,299.1,310.3,1619,35.2,240,0,No Failure
2165,L49344,L,299.6,309.2,1540,36.7,221,0,No Failure
9968,M24827,M,298.3,307.9,1609,32.4,151,0,No Failure
7816,M22675,M,299.9,311.3,1703,28.4,134,0,No Failure
857,L48036,L,296.1,307.1,1898,22.7,20,0,No Failure
6922,L54101,L,301.1,311.6,1432,48.1,202,0,No Failure
4170,L51349,L,302.1,310.5,1559,36.0,124,0,No Failure
5773,L52952,L,301.6,311.3,1706,29.9,93,0,No Failure
5115,M19974,M,304.2,313.8,1481,44.9,136,0,No Failure
2710,L49889,L,299.6,309.1,1641,35.8,81,0,No Failure
2665,M17524,M,299.9,309.4,1487,42.2,198,0,No Failure
7825,L55004,L,299.9,311.3,1535,38.1,160,0,No Failure
844,L48023,L,296.6,307.5,1485,42.7,204,0,No Failure
3825,L51004,L,302.3,310.9,1620,30.3,112,0,No Failure
3908,M18767,M,302.3,311.2,1842,23.9,111,0,No Failure
2118,H31531,H,299.4,308.9,1762,29.3,91,0,No Failure
1856,H31269,H,297.7,307.3,1249,62.8,47,0,No Failure
7258,L54437,L,300.2,310.4,1518,41.8,5,0,No Failure
1783,L48962,L,298.4,308.0,1571,37.4,50,0,No Failure
1218,L48397,L,297.0,308.1,1455,43.5,122,0,No Failure
6849,M21708,M,301.1,311.3,1389,53.3,8,0,No Failure
7512,L54691,L,300.4,311.8,1601,36.1,0,0,No Failure
3017,L50196,L,300.5,309.8,1441,48.8,200,0,No Failure
944,M15803,M,295.6,306.2,1477,45.0,40,0,No Failure
7417,M22276,M,300.1,311.2,1452,42.4,190,0,No Failure
8033,L55212,L,300.8,312.0,1416,46.5,7,0,No Failure
847,M15706,M,296.4,307.4,1416,50.0,210,0,No Failure
197,H29610,H,298.3,308.6,1432,49.5,91,0,No Failure
7806,L54985,L,299.9,311.4,1706,28.8,111,0,No Failure
5159,L52338,L,304.1,313.3,1459,50.3,39,0,No Failure
7473,M22332,M,300.3,311.6,1617,32.5,115,0,No Failure
2705,M17564,M,299.7,309.2,1608,34.4,68,0,No Failure
6325,M21184,M,300.7,310.1,1367,52.6,167,0,No Failure
915,M15774,M,295.4,305.9,1518,40.6,178,0,No Failure
992,M15851,M,296.1,307.0,1523,42.0,164,0,No Failure
3473,L50652,L,301.8,310.7,1523,43.3,60,0,No Failure
6917,M21776,M,300.9,311.3,1603,31.8,190,0,No Failure
3414,L50593,L,301.3,310.3,1560,36.3,129,0,No Failure
8343,L55522,L,298.7,309.7,1510,40.6,162,0,No Failure
5260,L52439,L,303.5,312.9,1544,36.9,87,0,No Failure
7864,M22723,M,300.5,311.9,1511,44.5,30,0,No Failure
8715,M23574,M,297.2,308.6,1444,41.1,56,0,No Failure
3276,H32689,H,301.3,310.0,1532,36.3,2,0,No Failure
3827,H33240,H,302.3,310.8,1438,43.8,119,0,No Failure
1624,L48803,L,297.7,307.6,1921,22.9,68,0,No Failure
1979,L49158,L,298.0,307.7,1442,43.6,148,0,No Failure
7030,L54209,L,300.6,310.6,1454,39.7,67,0,No Failure
1602,L48781,L,297.8,307.8,1597,38.2,11,0,No Failure
2831,M17690,M,300.4,309.3,1411,41.6,160,0,No Failure
1417,M16276,M,298.7,309.9,2083,18.2,205,0,No Failure
1846,L49025,L,297.7,307.2,1444,40.0,17,0,No Failure
4459,L51638,L,302.6,310.4,1478,47.7,189,0,No Failure
664,L47843,L,297.5,308.9,1469,44.0,185,0,No Failure
7121,L54300,L,300.9,310.5,2288,16.1,85,0,No Failure
1906,L49085,L,297.9,307.6,1687,29.1,176,0,No Failure
1688,L48867,L,297.9,307.3,1502,36.7,12,0,No Failure
2610,L49789,L,299.4,309.2,1621,34.5,48,0,No Failure
2054,L49233,L,299.5,309.3,1382,61.0,140,0,No Failure
2950,M17809,M,300.7,309.5,1470,48.7,21,0,No Failure
9961,L57140,L,298.2,307.8,1575,35.0,137,0,No Failure
1096,L48275,L,296.9,307.5,2721,9.3,18,1,Power Failure
6396,M21255,M,300.1,309.6,1376,52.1,147,0,No Failure
6715,L53894,L,301.3,310.6,1440,53.8,90,0,No Failure
4434,H33847,H,302.4,310.2,1435,44.9,127,0,No Failure
6605,M21464,M,301.5,310.6,1573,37.4,37,0,No Failure
3030,L50209,L,300.4,309.5,1525,51.3,4,0,No Failure
9764,M24623,M,298.6,309.6,1635,29.7,9,0,No Failure
3123,L50302,L,300.0,309.3,1473,46.0,35,0,No Failure
5196,L52375,L,303.9,313.0,1551,36.8,140,0,No Failure
4996,L52175,L,303.6,312.6,1540,39.8,21,0,No Failure
9838,M24697,M,298.4,309.3,1355,50.6,8,0,No Failure
1777,L48956,L,298.5,308.1,1564,31.1,34,0,No Failure
2639,L49818,L,299.8,309.5,1739,27.5,128,0,No Failure
7465,L54644,L,300.1,311.3,1535,42.3,92,0,No Failure
2793,L49972,L,300.4,309.7,1584,32.6,71,0,No Failure
3168,L50347,L,300.4,309.7,1384,45.1,159,0,No Failure
942,L48121,L,295.6,306.2,1650,28.2,35,0,No Failure
4334,L51513,L,301.6,309.8,1588,33.9,89,0,No Failure
9238,M24097,M,298.1,308.8,1811,25.4,147,0,No Failure
8735,L55914,L,297.2,308.6,1392,41.5,108,0,No Failure
2095,L49274,L,299.4,309.3,1377,43.6,28,0,No Failure
8211,H37624,H,299.2,310.7,1636,29.4,23,0,No Failure
2632,H32045,H,300.0,309.7,1529,42.4,107,0,No Failure
9750,H39163,H,298.8,310.1,1483,45.4,192,0,No Failure
5571,M20430,M,302.4,312.1,1492,47.7,7,0,No Failure
8128,M22987,M,300.1,311.3,1650,33.8,38,0,No Failure
62,M14921,M,298.8,309.0,1592,38.2,169,0,No Failure
9120,M23979,M,297.4,308.4,1675,29.5,59,0,No Failure
1284,L48463,L,298.3,309.4,1356,45.4,96,0,No Failure
717,H30130,H,297.4,308.6,1420,45.8,120,0,No Failure
2908,M17767,M,300.6,309.4,1581,35.7,117,0,No Failure
1672,L48851,L,298.1,307.9,1614,35.8,196,0,No Failure
1237,H30650,H,297.1,308.4,1359,46.6,176,0,No Failure
6313,M21172,M,300.9,310.2,1533,38.1,137,0,No Failure
6262,L53441,L,301.1,310.6,1417,47.6,10,0,No Failure
8997,L56176,L,297.2,307.9,1540,37.1,164,0,No Failure
7352,L54531,L,299.7,310.2,1458,43.4,28,0,No Failure
7893,M22752,M,300.9,312.6,1555,40.6,109,0,No Failure
3916,L51095,L,302.5,311.5,1700,29.5,133,0,No Failure
4008,L51187,L,302.1,311.2,1369,50.8,164,0,No Failure
9876,M24735,M,298.9,309.8,1363,50.6,115,0,No Failure
8887,L56066,L,297.9,309.0,1583,36.7,104,0,No Failure
3223,M18082,M,300.7,309.7,1435,44.7,76,0,No Failure
3839,L51018,L,302.4,311.1,1880,24.5,156,0,No Failure
9103,L56282,L,297.3,308.3,1494,38.2,14,0,No Failure
5186,L52365,L,304.0,313.0,2012,21.1,115,0,No Failure
3576,L50755,L,301.7,310.5,1567,39.1,114,0,No Failure
1880,M16739,M,298.2,307.7,1608,33.8,106,0,No Failure
9751,L56930,L,298.7,310.0,1555,32.6,197,0,No Failure
8241,L55420,L,299.0,310.4,1483,41.5,96,0,No Failure
9574,L56753,L,299.7,310.9,1491,40.1,195,0,No Failure
9696,L56875,L,298.9,309.9,1592,32.0,60,0,No Failure
3261,M18120,M,301.3,310.0,2068,17.8,176,0,No Failure
8775,M23634,M,297.6,308.7,1408,51.5,4,0,No Failure
3588,H33001,H,301.8,310.5,1478,38.6,141,0,No Failure
1835,L49014,L,297.8,307.2,1498,38.1,188,0,No Failure
2070,H31483,H,299.7,309.6,1553,41.0,179,0,No Failure
8364,L55543,L,298.8,309.7,1582,45.0,11,0,No Failure
2953,H32366,H,300.7,309.5,1667,30.5,29,0,No Failure
2201,L49380,L,299.8,309.1,1546,35.6,93,0,No Failure
5679,M20538,M,302.2,311.7,1584,36.2,63,0,No Failure
4359,H33772,H,302.0,309.9,1606,34.5,156,0,No Failure
9392,H38805,H,297.6,308.2,2071,18.5,144,0,No Failure
5803,L52982,L,301.4,310.8,1490,38.0,168,0,No Failure
3240,L50419,L,301.0,309.5,1430,48.5,122,0,No Failure
9910,L57089,L,298.7,309.1,1607,32.7,2,0,No Failure
2488,H31901,H,298.9,308.6,1623,31.0,180,0,No Failure
1351,L48530,L,298.7,310.2,1436,47.5,32,0,No Failure
5530,M20389,M,302.4,311.8,1539,39.9,101,0,No Failure
6317,L53496,L,300.9,310.4,1544,36.0,148,0,No Failure
658,L47837,L,297.7,309.2,1365,58.6,170,0,No Failure
343,L47522,L,297.4,308.2,1471,46.5,25,0,No Failure
6064,L53243,L,301.1,311.1,1450,43.3,168,0,No Failure
7959,L55138,L,301.0,312.1,1377,49.9,48,0,No Failure
6552,L53731,L,301.4,310.7,1616,36.5,121,0,No Failure
6157,L53336,L,301.1,311.1,1508,41.5,184,0,No Failure
6726,M21585,M,301.5,310.7,1359,47.1,115,0,No Failure
2478,L49657,L,298.9,308.5,1387,57.3,154,0,No Failure
7065,M21924,M,300.8,310.5,1696,29.7,162,0,No Failure
6970,M21829,M,300.8,311.1,1583,32.1,116,0,No Failure
8336,M23195,M,299.0,309.8,2240,15.9,144,0,No Failure
8535,M23394,M,298.6,309.5,1404,43.3,33,0,No Failure
2004,M16863,M,298.5,308.2,1564,37.5,15,0,No Failure
2942,M17801,M,300.7,309.6,1996,19.8,203,1,Tool Wear Failure
2786,L49965,L,300.2,309.5,1495,32.6,49,0,No Failure
3312,L50491,L,301.3,310.4,1459,44.7,92,0,No Failure
4166,M19025,M,302.2,310.5,1507,40.4,111,0,No Failure
2005,L49184,L,298.5,308.2,1451,47.5,18,0,No Failure
7271,L54450,L,300.2,310.4,1808,25.8,35,0,No Failure
5281,L52460,L,303.6,312.9,1480,41.4,135,0,No Failure
5125,M19984,M,304.2,313.5,1557,37.3,164,0,No Failure
3914,M18773,M,302.4,311.4,1675,29.6,128,0,No Failure
9003,L56182,L,297.1,307.8,1477,36.6,177,0,No Failure
3165,L50344,L,300.4,309.7,1685,31.3,152,0,No Failure
6041,M20900,M,300.7,311.1,1438,46.6,103,0,No Failure
9173,L56352,L,297.7,308.9,1715,27.2,193,0,No Failure
6022,L53201,L,300.7,310.8,1814,21.4,59,0,No Failure
3443,M18302,M,301.4,310.5,1495,52.5,201,0,No Failure
1068,L48247,L,296.9,307.8,1466,45.7,153,0,No Failure
9582,L56761,L,299.4,310.6,1418,53.1,10,0,No Failure
5918,L53097,L,300.6,310.2,1341,52.6,21,0,No Failure
7674,M22533,M,300.5,311.6,1476,39.1,199,0,No Failure
7293,M22152,M,300.1,310.4,1556,38.1,92,0,No Failure
6919,L54098,L,301.0,311.5,1559,31.8,195,0,No Failure
811,L47990,L,296.9,307.7,1550,39.7,124,0,No Failure
9839,L57018,L,298.4,309.2,1425,45.5,11,0,No Failure
6775,H36188,H,301.2,310.7,1747,27.3,35,0,No Failure
4592,H34005,H,302.9,311.2,2102,17.8,91,0,No Failure
6623,L53802,L,301.7,310.7,1493,51.1,87,0,No Failure
3845,L51024,L,302.4,311.1,1484,45.9,169,0,No Failure
8698,L55877,L,297.3,308.6,1505,33.5,14,0,No Failure
2155,M17014,M,299.3,308.9,1767,24.8,196,0,No Failure
8055,L55234,L,300.4,311.8,1405,47.9,58,0,No Failure
4171,M19030,M,302.2,310.6,1355,51.5,126,1,Heat Dissipation Failure
5022,L52201,L,304.0,313.0,1350,61.1,88,0,No Failure
2616,L49795,L,299.3,309.0,1516,38.7,64,0,No Failure
4236,L51415,L,302.2,310.8,1438,41.4,66,0,No Failure
3175,L50354,L,300.3,309.6,1600,34.6,177,0,No Failure
1320,L48499,L,299.0,310.3,1929,24.4,180,0,No Failure
7545,L54724,L,300.2,311.4,1425,44.2,84,0,No Failure
6811,L53990,L,301.0,310.7,1727,34.5,127,0,No Failure
5638,M20497,M,302.5,312.0,1487,46.1,175,0,No Failure
9022,M23881,M,297.4,308.2,1536,34.6,4,0,No Failure
8453,M23312,M,298.6,310.0,1512,37.5,27,0,No Failure
1915,L49094,L,298.0,307.7,1643,32.3,200,0,No Failure
6046,L53225,L,300.8,310.9,1311,55.8,118,0,No Failure
3761,L50940,L,302.3,310.9,1377,46.8,166,1,Heat Dissipation Failure
4972,L52151,L,303.8,312.7,1838,27.8,181,0,No Failure
2420,M17279,M,298.9,308.2,1328,49.2,11,0,No Failure
2740,L49919,L,299.8,309.2,1572,35.4,158,0,No Failure
5306,H34719,H,303.9,313.2,1680,29.1,201,0,No Failure
5206,L52385,L,303.7,312.7,1468,43.3,168,0,No Failure
6301,L53480,L,301.2,310.7,1517,39.4,107,0,No Failure
808,L47987,L,297.0,307.7,1867,22.8,118,0,No Failure
379,L47558,L,297.3,308.2,1754,29.4,123,0,No Failure
3947,M18806,M,302.2,311.3,1658,31.0,2,0,No Failure
1922,L49101,L,298.1,307.9,1665,32.0,7,0,No Failure
7143,H36556,H,300.3,309.7,1452,41.5,139,0,No Failure
3543,L50722,L,301.8,310.9,1899,24.7,31,0,No Failure
4702,H34115,H,303.5,311.7,1584,32.7,143,0,No Failure
6871,H36284,H,301.0,311.3,1597,39.2,66,0,No Failure
8477,L55656,L,298.5,309.6,1585,32.2,89,0,No Failure
3429,L50608,L,301.6,310.6,1391,49.4,164,0,No Failure
7020,L54199,L,300.8,310.8,1741,27.1,39,0,No Failure
2026,L49205,L,298.7,308.5,1469,39.9,67,0,No Failure
8144,L55323,L,299.7,310.9,1477,40.4,83,0,No Failure
539,M15398,M,297.4,309.3,1499,36.8,88,0,No Failure
9685,H39098,H,298.9,309.9,1376,51.0,32,0,No Failure
2538,H31951,H,298.9,308.7,1353,48.1,79,0,No Failure
1371,L48550,L,298.7,310.3,1451,40.0,86,0,No Failure
8348,L55527,L,298.7,309.6,1665,31.1,178,0,No Failure
3135,L50314,L,300.2,309.6,1359,51.5,66,0,No Failure
5367,H34780,H,303.1,312.6,1404,40.6,152,0,No Failure
3567,L50746,L,301.8,310.6,1295,62.3,91,0,No Failure
3733,M18592,M,302.2,311.2,1347,49.8,94,0,No Failure
7854,L55033,L,300.3,311.7,1317,56.5,7,0,No Failure
7202,L54381,L,300.0,309.8,1474,40.6,78,0,No Failure
7699,L54878,L,300.6,311.5,1419,38.6,31,0,No Failure
5051,H34464,H,304.0,313.0,1701,30.4,171,0,No Failure
7881,H37294,H,300.7,312.4,1457,47.2,74,0,No Failure
6204,L53383,L,301.0,310.9,1404,41.8,71,0,No Failure
6550,H35963,H,301.3,310.6,1527,44.0,114,0,No Failure
9391,M24250,M,297.5,308.0,1560,39.0,141,0,No Failure
7932,L55111,L,300.7,311.7,1499,38.4,205,0,No Failure
990,M15849,M,296.2,307.0,2119,18.3,159,0,No Failure
4111,L51290,L,302.0,310.6,1361,46.7,182,0,No Failure
8514,M23373,M,298.2,309.5,1478,36.5,182,0,No Failure
627,L47806,L,298.4,310.1,1533,35.2,92,0,No Failure
7757,L54936,L,300.5,311.8,1368,57.9,191,1,Overstrain Failure
7524,M22383,M,300.1,311.5,1343,46.2,28,0,No Failure
6268,L53447,L,300.8,310.4,1570,35.2,23,0,No Failure
7405,L54584,L,299.8,310.8,1553,32.2,161,0,No Failure
9439,M24298,M,298.1,308.7,1315,56.8,59,0,No Failure
3768,L50947,L,302.3,311.1,1630,35.6,183,0,No Failure
7441,L54620,L,300.0,311.4,1655,29.6,30,0,No Failure
8574,L55753,L,297.6,308.4,1626,32.4,130,0,No Failure
2156,L49335,L,299.3,308.8,1341,47.7,199,0,No Failure
9041,L56220,L,297.3,308.3,1550,37.0,54,0,No Failure
6899,M21758,M,301.0,311.6,1448,43.9,145,0,No Failure
3143,L50322,L,300.6,310.0,1658,34.7,88,0,No Failure
407,L47586,L,297.4,308.6,1439,51.9,188,0,No Failure
790,M15649,M,296.9,308.0,1641,33.3,67,0,No Failure
3774,M18633,M,302.4,311.1,1887,22.4,197,0,No Failure
93,M14952,M,298.9,308.9,1727,27.1,37,0,No Failure
9373,L56552,L,297.7,308.4,1487,41.4,84,0,No Failure
262,L47441,L,298.1,308.2,1654,32.1,25,0,No Failure
6195,L53374,L,300.9,310.8,1571,39.9,51,0,No Failure
205,L47384,L,298.4,308.5,1741,32.8,112,0,No Failure
7110,L54289,L,300.9,310.5,1599,40.5,57,0,No Failure
977,M15836,M,296.0,306.6,1392,51.3,124,0,No Failure
4302,L51481,L,301.7,310.2,1471,51.1,8,0,No Failure
5493,M20352,M,302.9,312.4,1334,50.9,5,0,No Failure
4724,L51903,L,303.4,311.8,1366,50.9,200,1,Heat Dissipation Failure
9852,M24711,M,298.5,309.3,1761,27.2,49,0,No Failure
8370,L55549,L,298.8,309.7,1953,20.6,25,0,No Failure
2842,L50021,L,300.3,309.4,1705,29.4,190,0,No Failure
6881,M21740,M,300.9,311.3,1801,24.6,100,0,No Failure
8566,L55745,L,298.0,308.8,1489,36.5,109,0,No Failure
7725,M22584,M,300.5,311.6,1454,41.4,108,0,No Failure
2387,L49566,L,299.1,308.4,1543,37.9,130,0,No Failure
1864,M16723,M,297.9,307.7,1517,39.5,69,0,No Failure
392,L47571,L,297.6,308.6,1491,38.1,152,0,No Failure
7713,L54892,L,300.5,311.5,1499,37.6,73,0,No Failure
5211,L52390,L,303.7,312.6,1466,42.5,183,0,No Failure
7098,M21957,M,300.6,310.2,1233,52.3,23,0,No Failure
8305,M23164,M,298.7,310.1,1506,50.7,53,0,No Failure
2124,L49303,L,299.3,309.0,1491,38.4,115,0,No Failure
876,M15735,M,295.8,306.3,1444,45.5,76,0,No Failure
8089,L55268,L,300.1,311.4,1356,45.7,149,0,No Failure
3465,L50644,L,301.7,310.6,1303,59.7,42,0,No Failure
2708,M17567,M,299.6,309.0,1539,36.1,76,0,No Failure
8860,L56039,L,297.9,309.1,1457,44.4,28,0,No Failure
9169,H38582,H,297.6,308.8,1385,44.4,181,0,No Failure
1786,L48965,L,298.2,308.0,1538,38.2,59,0,No Failure
8820,H38233,H,297.4,308.7,1349,48.9,120,0,No Failure
9035,H38448,H,297.4,308.2,1585,46.2,37,0,No Failure
170,L47349,L,298.4,308.3,1318,59.1,22,0,No Failure
8951,L56130,L,297.4,308.2,1419,50.0,52,0,No Failure
5415,L52594,L,302.6,312.3,1534,34.3,31,0,No Failure
1729,L48908,L,298.3,307.7,1465,49.4,109,0,No Failure
8803,L55982,L,297.4,308.6,1524,43.1,73,0,No Failure
9514,M24373,M,299.0,310.2,1598,33.4,44,0,No Failure
2611,H32024,H,299.4,309.1,1547,40.9,50,0,No Failure
6410,L53589,L,300.3,310.0,1560,40.8,182,0,No Failure
9410,L56589,L,298.0,308.5,1664,28.3,196,0,No Failure
6257,L53436,L,301.0,310.6,1493,37.8,206,1,Tool Wear Failure
7961,H37374,H,301.1,312.2,1491,42.6,52,0,No Failure
9622,M24481,M,299.0,310.0,2049,19.5,111,0,No Failure
7824,L55003,L,300.0,311.3,1484,53.2,158,0,No Failure
2185,L49364,L,299.8,309.4,1475,43.4,51,0,No Failure
6879,H36292,H,300.9,311.2,1518,35.0,90,0,No Failure
7797,L54976,L,300.1,311.5,1454,52.4,90,0,No Failure
3779,M18638,M,302.4,311.1,1366,54.4,0,0,No Failure
8754,M23613,M,297.4,308.6,1657,33.1,156,0,No Failure
1153,L48332,L,297.1,307.9,1507,38.3,170,0,No Failure
9386,M24245,M,297.5,308.1,1907,23.5,125,0,No Failure
3206,M18065,M,300.1,308.9,1548,38.4,31,0,No Failure
5048,M19907,M,304.1,313.3,1680,29.3,158,0,No Failure
8649,M23508,M,297.4,308.4,1478,46.2,95,0,No Failure
2974,M17833,M,300.6,309.3,1510,46.0,87,0,No Failure
2704,M17563,M,299.8,309.2,1372,58.2,65,0,No Failure
3039,L50218,L,300.4,309.5,1349,50.4,30,0,No Failure
3655,L50834,L,302.1,311.4,1603,35.9,104,0,No Failure
5863,L53042,L,301.4,311.0,1470,40.6,86,0,No Failure
6570,M21429,M,301.4,310.7,1375,42.0,168,0,No Failure
5732,L52911,L,302.2,311.6,1872,20.4,202,0,No Failure
4070,M18929,M,301.9,310.7,1405,47.9,80,0,No Failure
1168,L48347,L,297.0,308.1,1362,52.5,213,1,Overstrain Failure
7437,L54616,L,300.0,311.4,1487,41.2,22,0,No Failure
2681,L49860,L,299.8,309.5,1641,27.1,16,0,No Failure
9629,H39042,H,299.0,310.0,1569,34.3,132,0,No Failure
4507,M19366,M,302.4,310.1,1520,36.6,97,0,No Failure
7159,L54338,L,300.2,310.0,1389,53.6,184,0,No Failure
577,H29990,H,297.7,309.7,1440,51.1,191,0,No Failure
5396,L52575,L,302.8,312.4,1529,36.8,237,0,No Failure
9758,M24617,M,298.6,309.9,1517,34.0,215,0,No Failure
5349,L52528,L,303.3,312.6,1623,34.6,102,0,No Failure
8326,M23185,M,298.7,309.5,1500,38.8,116,0,No Failure
4320,M19179,M,301.6,310.2,1411,45.1,54,0,No Failure
6504,M21363,M,300.9,309.9,1465,42.9,209,0,No Failure
631,L47810,L,298.3,310.0,1460,47.6,101,0,No Failure
3771,L50950,L,302.3,311.0,1609,31.0,190,0,No Failure
144,H29557,H,298.6,308.4,1407,50.5,164,0,No Failure
6185,L53364,L,301.0,311.0,1553,35.8,26,0,No Failure
4652,L51831,L,303.2,311.4,1349,51.1,9,1,Heat Dissipation Failure
9499,H38912,H,299.2,310.1,1542,36.1,5,0,No Failure
7199,M22058,M,300.0,309.9,1530,34.5,71,0,No Failure
5354,L52533,L,303.4,312.7,1589,34.0,116,0,No Failure
8166,L55345,L,299.6,311.0,1552,33.2,139,0,No Failure
5090,M19949,M,303.9,313.1,1483,47.2,71,0,No Failure
6497,L53676,L,300.7,309.9,1815,27.0,190,0,No Failure
1199,H30612,H,296.9,307.9,1557,36.5,63,0,No Failure
8314,M23173,M,298.8,310.0,1484,44.9,80,0,No Failure
4841,L52020,L,303.4,311.9,1298,63.9,59,1,Heat Dissipation Failure
168,H29581,H,298.4,308.3,1458,42.9,15,0,No Failure
9984,L57163,L,298.7,308.4,1694,28.7,195,0,No Failure
2899,M17758,M,300.6,309.5,1550,40.2,96,0,No Failure
4903,L52082,L,303.6,312.3,1616,29.3,226,0,No Failure
7179,L54358,L,300.2,310.2,1600,31.5,23,0,No Failure
6683,L53862,L,301.5,310.8,1512,38.9,9,0,No Failure
